id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;Lat media;CPU % media;Mem % media
;normal;suspect;160,5021954;4,3;0,906658173;0,365264473;1758297497;ml;cloud;;;;
;normal;normal;108,0498695;2,4;0,906944275;0,365528726;1758297498;ml;cloud;;;;
;stage 2 failure;normal;132,1809292;2,3;0,907039642;0,365376613;1758297499;ml;cloud;;;;
;imminent failure;rolling element failure;111,6573811;3,3;0,907230377;0,365224626;1758297500;ml;cloud;;;;
;normal;normal;101,3782024;1,3;0,907421112;0,365488565;1758297501;ml;cloud;;;;
;normal;normal;107,3977947;1,3;0,907611847;0,365752286;1758297502;ml;cloud;;;;
;stage 2 failure;normal;131,1907768;1;0,907802582;0,365600332;1758297504;ml;cloud;;;;
;normal;suspect;101,9561291;1,4;0,907993317;0,365448505;1758297504;ml;cloud;;;;
;normal;suspect;103,5671234;1,4;0,908184052;0,365296804;1758297506;ml;cloud;;;;
;normal;normal;117,8879738;1,1;0,90842247;0,365560166;1758297507;ml;cloud;;;;
;stage 2 failure;normal;134,3402863;1,9;0,908708572;0,365408544;1758297508;ml;cloud;;;;
;imminent failure;rolling element failure;116,6810989;2,3;0,908899307;0,365257048;1758297509;ml;cloud;;;;
;normal;suspect;137,393713;3,6;0,909090042;0,365105678;1758297510;ml;cloud;;;;
;normal;early;113,7490273;2,6;0,909233093;0,364954432;1758297511;ml;cloud;;;;
;stage 2 failure;early;149,5947838;3,3;0,909471512;0,364803313;1758297512;ml;cloud;;;;
;normal;early;139,5888329;3,1;0,909662247;0,364652318;1758297513;ml;cloud;;;;
;normal;normal;119,4429398;2,6;0,909900665;0,364915184;1758297514;ml;cloud;;;;
;normal;normal;114,8531437;2,4;0,9100914;0,365177833;1758297515;ml;cloud;;;;
;stage 2 failure;normal;145,2307701;3,3;0,910282135;0,365026871;1758297516;ml;cloud;;;;
;normal;normal;97,23210335;1,7;0,910949707;0,365289256;1758297517;ml;cloud;;;;
;normal;suspect;135,6267929;1,7;0,911140442;0,365138373;1758297518;ml;cloud;;;;
;normal;normal;114,1679287;3,8;0,906801224;0,365400495;1758297519;ml;cloud;;;;
;stage 2 failure;normal;123,2922077;1,4;0,901985168;0,36524969;1758297520;ml;cloud;;;;
;inner race failure;rolling element failure;133,6531639;3,5;0,902891159;0,36509901;1758297521;ml;cloud;;;;
;normal;suspect;109,3301773;2,1;0,890731812;0,364948454;1758297522;ml;cloud;;;;
;normal;early;138,5340691;2,4;0,886392593;0,364798021;1758297523;ml;cloud;;;;
;stage 2 failure;early;111,1679077;1,9;0,886821747;0,364647713;1758297524;ml;cloud;;;;
;normal;normal;146,944046;2,4;0,873613358;0,36490939;1758297525;ml;cloud;;;;
;normal;early;124,4869232;3,8;0,87428093;0,36475916;1758297526;ml;cloud;;;;
;normal;early;136,6627216;3,5;0,875902176;0,364609053;1758297527;ml;cloud;;;;
;normal;early;146,1567879;3,2;0,876092911;0,36445907;1758297528;ml;cloud;;;;
;normal;early;136,631012;3,8;0,87852478;0,364309211;1758297529;ml;cloud;;;;
;imminent failure;imminent failure;128,6981106;3,3;0,880098343;0,364570489;1758297530;ml;cloud;;;;
;imminent failure;imminent failure;128,4489632;3,2;0,880765915;0,364831553;1758297531;ml;cloud;;;;
;imminent failure;inner race failure;108,0188751;1,5;0,881004333;0,364681725;1758297532;ml;cloud;;;;
;imminent failure;stage 2 failure;134,1440678;1;0,881242752;0,36453202;1758297533;ml;cloud;;;;
;normal;suspect;141,2670612;3,7;0,881671906;0,364382437;1758297534;ml;cloud;;;;
;normal;suspect;107,9838276;1,1;0,883340836;0,364232978;1758297535;ml;cloud;;;;
;imminent failure;suspect;102,5240421;3,1;0,883579254;0,364083641;1758297536;ml;cloud;;;;
;imminent failure;stage 2 failure;138,3631229;1,9;0,883960724;0,363934426;1758297537;ml;cloud;;;;
;normal;suspect;118,1378365;3,7;0,884151459;0,363785334;1758297538;ml;cloud;;;;
;normal;normal;145,7636356;2,9;0,884389877;0,364045864;1758297539;ml;cloud;;;;
;stage 2 failure;normal;125,5910397;3,3;0,884914398;0,363896848;1758297540;ml;cloud;;;;
;normal;normal;144,5348263;2,8;0,885105133;0,364157119;1758297541;ml;cloud;;;;
;normal;suspect;121,4897633;3,2;0,885772705;0,36400818;1758297542;ml;cloud;;;;
;normal;normal;145,3807354;2,5;0,88596344;0,364268193;1758297544;ml;cloud;;;;
;imminent failure;suspect;144,2511082;3,9;0,886154175;0,36411933;1758297545;ml;cloud;;;;
;imminent failure;stage 2 failure;147,2330093;3,7;0,88634491;0,363970588;1758297546;ml;cloud;;;;
;normal;normal;90,18206596;2;0,886535645;0,364230298;1758297547;ml;cloud;;;;
;normal;normal;119,3289757;1,1;0,886726379;0,364489796;1758297548;ml;cloud;;;;
;stage 2 failure;normal;119,4031239;1,4;0,887060165;0,364341085;1758297549;ml;cloud;;;;
;normal;suspect;131,8669319;1,4;0,8872509;0,364192496;1758297550;ml;cloud;;;;
;normal;normal;113,5261059;3;0,887441635;0,364451692;1758297551;ml;cloud;;;;
;normal;normal;127,8069019;1,2;0,88763237;0,364710676;1758297552;ml;cloud;;;;
;stage 2 failure;normal;156,2480927;4;0,885009766;0,364562118;1758297553;ml;cloud;;;;
;normal;rolling element failure;120,6080914;2;0,882196426;0,364413681;1758297554;ml;cloud;;;;
;normal;suspect;133,8942051;2,8;0,880479813;0,364265364;1758297555;ml;cloud;;;;
;normal;normal;132,1527958;2,4;0,880241394;0,364524003;1758297556;ml;cloud;;;;
;stage 2 failure;suspect;145,1568604;3,5;0,880432129;0,364375763;1758297557;ml;cloud;;;;
;imminent failure;rolling element failure;99,02095795;2,2;0,880622864;0,364227642;1758297558;ml;cloud;;;;
;normal;normal;102,7491093;3,3;0,880813599;0,364485981;1758297559;ml;cloud;;;;
;normal;normal;151,1991024;3;0,881004333;0,36474411;1758297560;ml;cloud;;;;
;stage 2 failure;normal;137,6891136;3,9;0,881195068;0,364596021;1758297561;ml;cloud;;;;
;normal;normal;139,674902;2,7;0,881385803;0,364853896;1758297562;ml;cloud;;;;
;normal;suspect;112,3919487;1,4;0,881576538;0,364705882;1758297563;ml;cloud;;;;
;normal;early;111,0520363;1,4;0,882291794;0,364557989;1758297564;ml;cloud;;;;
;stage 2 failure;early;116,1642075;1,4;0,882482529;0,364410215;1758297565;ml;cloud;;;;
;normal;early;100,5978584;0,9;0,882816315;0,364262561;1758297566;ml;cloud;;;;
;normal;suspect;129,4951439;1,8;0,883245468;0,364115026;1758297567;ml;cloud;;;;
;normal;normal;94,46811676;1;0,883626938;0,36437247;1758297568;ml;cloud;;;;
;stage 2 failure;normal;105,7367325;1,6;0,881004333;0,36422501;1758297569;ml;cloud;;;;
;normal;normal;135,7808113;2,4;0,875616074;0,364482201;1758297570;ml;cloud;;;;
;normal;normal;118,0331707;2,9;0,877141953;0,364739183;1758297571;ml;cloud;;;;
;normal;normal;126,6450882;3,3;0,877332687;0,364995958;1758297572;ml;cloud;;;;
;stage 2 failure;normal;112,694025;3,7;0,878047943;0,364848485;1758297573;ml;cloud;;;;
;normal;suspect;123,4271526;3;0,878238678;0,364701131;1758297574;ml;cloud;;;;
;normal;early;125,3390312;3,3;0,878429413;0,364553896;1758297575;ml;cloud;;;;
;normal;early;139,2388344;2,8;0,878620148;0,36440678;1758297576;ml;cloud;;;;
;normal;early;118,1969643;1,1;0,879573822;0,364259782;1758297577;ml;cloud;;;;
;normal;early;134,7579956;1,3;0,879764557;0,364112903;1758297578;ml;cloud;;;;
;normal;normal;141,4990425;3,4;0,879955292;0,364369206;1758297579;ml;cloud;;;;
;normal;normal;124,5651245;1,4;0,880241394;0,364625302;1758297580;ml;cloud;;;;
;stage 2 failure;normal;111,7107868;1,1;0,880432129;0,364478453;1758297581;ml;cloud;;;;
;normal;suspect;117,8641319;2;0,880718231;0,364331723;1758297582;ml;cloud;;;;
;normal;suspect;145,4226971;2,9;0,881004333;0,364185111;1758297583;ml;cloud;;;;
;normal;normal;138,1709576;2,7;0,882196426;0,364440869;1758297585;ml;cloud;;;;
;stage 2 failure;normal;119,2462444;2,9;0,882291794;0,364294331;1758297586;ml;cloud;;;;
;imminent failure;rolling element failure;141,6249275;3,4;0,882482529;0,36414791;1758297587;ml;cloud;;;;
;normal;normal;136,2330914;3,3;0,882673264;0,364403375;1758297588;ml;cloud;;;;
;normal;normal;140,6559944;3,2;0,882863998;0,364658635;1758297589;ml;cloud;;;;
;stage 2 failure;normal;153,0160904;3,5;0,883102417;0,364512244;1758297590;ml;cloud;;;;
;normal;suspect;115,5788898;2;0,883293152;0,364365971;1758297591;ml;cloud;;;;
;normal;normal;120,4490662;2,9;0,88353157;0,364620939;1758297592;ml;cloud;;;;
;normal;normal;99,79510307;1,5;0,883722305;0,364875702;1758297593;ml;cloud;;;;
;stage 2 failure;normal;114,6869659;1,3;0,88391304;0,364729459;1758297594;ml;cloud;;;;
;normal;normal;103,8310528;1,4;0,884580612;0,364983974;1758297595;ml;cloud;;;;
;normal;normal;146,3580132;2,6;0,884771347;0,365238286;1758297596;ml;cloud;;;;
;normal;normal;131,4558983;2;0,885295868;0,365492394;1758297597;ml;cloud;;;;
;stage 2 failure;normal;143,0821419;2,5;0,885677338;0,365346138;1758297598;ml;cloud;;;;
;normal;normal;101,0718346;2,7;0,885868073;0,3656;1758297599;ml;cloud;;;;
;normal;normal;129,6589375;2,2;0,886011124;0,365853659;1758297600;ml;cloud;;;;
;normal;normal;126,9450188;2,6;0,888109207;0,366107114;1758297601;ml;cloud;;;;
;stage 2 failure;normal;112,1196747;2,6;0,888299942;0,365960847;1758297602;ml;cloud;;;;
;normal;suspect;126,2030602;3,1;0,888442993;0,365814696;1758297603;ml;cloud;;;;
;normal;suspect;133,0430508;3,5;0,889396667;0,365668663;1758297604;ml;cloud;;;;
;normal;normal;144,3600655;3,3;0,889587402;0,365921788;1758297605;ml;cloud;;;;
;stage 2 failure;normal;128,6468506;3,1;0,889825821;0,365775828;1758297606;ml;cloud;;;;
;imminent failure;rolling element failure;128,1840801;2,6;0,890111923;0,365629984;1758297607;ml;cloud;;;;
;normal;normal;124,2539883;1,1;0,890302658;0,365882822;1758297608;ml;cloud;;;;
;normal;normal;134,7682476;1,1;0,8913517;0,366135458;1758297609;ml;cloud;;;;
;stage 2 failure;normal;134,6740723;1,4;0,891256332;0,365989646;1758297610;ml;cloud;;;;
;normal;suspect;134,6669197;3;0,892591476;0,365843949;1758297611;ml;cloud;;;;
;normal;early;113,3687496;1,8;0,893163681;0,365698368;1758297612;ml;cloud;;;;
;normal;early;152,8630257;3;0,893354416;0,365552904;1758297613;ml;cloud;;;;
;normal;early;121,3891506;2;0,893592834;0,365407555;1758297614;ml;cloud;;;;
;normal;early;119,2977428;3,4;0,893831253;0,365262321;1758297615;ml;cloud;;;;
;normal;normal;121,6049194;2,3;0,89392662;0,365514501;1758297616;ml;cloud;;;;
;normal;normal;141,5429115;2,5;0,894165039;0,365766481;1758297617;ml;cloud;;;;
;stage 2 failure;normal;130,8829784;2,7;0,894355774;0,365621278;1758297618;ml;cloud;;;;
;normal;suspect;122,6058006;3,3;0,894546509;0,36547619;1758297619;ml;cloud;;;;
;normal;suspect;121,9062805;3,8;0,894737244;0,365331218;1758297620;ml;cloud;;;;
;normal;normal;121,0660934;3,5;0,894927979;0,365582871;1758297621;ml;cloud;;;;
;stage 2 failure;normal;96,96888924;1,1;0,895118713;0,365437971;1758297622;ml;cloud;;;;
;normal;normal;134,0229511;1,3;0,895357132;0,365689382;1758297623;ml;cloud;;;;
;normal;suspect;105,7767868;3;0,895547867;0,365544554;1758297625;ml;cloud;;;;
;normal;early;127,270937;2,8;0,895738602;0,365399842;1758297626;ml;cloud;;;;
;stage 2 failure;early;122,2729683;1;0,896263123;0,365255243;1758297627;ml;cloud;;;;
;normal;early;112,9522324;1,9;0,896549225;0,365110759;1758297628;ml;cloud;;;;
;normal;normal;102,5838852;1,6;0,89507103;0,365361803;1758297629;ml;cloud;;;;
;normal;normal;134,0677738;3;0,893259048;0,365612648;1758297630;ml;cloud;;;;
;stage 2 failure;normal;131,8759918;2,4;0,893259048;0,365468194;1758297631;ml;cloud;;;;
;normal;normal;141,4489746;2,8;0,893449783;0,365718799;1758297632;ml;cloud;;;;
;normal;normal;130,3591728;3,1;0,893640518;0,365969206;1758297633;ml;cloud;;;;
;normal;normal;133,4569454;3,1;0,893831253;0,366219416;1758297634;ml;cloud;;;;
;stage 2 failure;normal;138,0970478;3,4;0,894021988;0,366074951;1758297635;ml;cloud;;;;
;normal;suspect;136,6159916;2,5;0,894212723;0,365930599;1758297636;ml;cloud;;;;
;normal;suspect;127,9399395;2,9;0,894403458;0,365786362;1758297637;ml;cloud;;;;
;normal;normal;138,3421421;1,4;0,894641876;0,366036249;1758297638;ml;cloud;;;;
;stage 2 failure;suspect;124,9499321;1,4;0,894832611;0,365892083;1758297639;ml;cloud;;;;
;imminent failure;rolling element failure;129,1129589;1,4;0,88891983;0,365748031;1758297640;ml;cloud;;;;
;normal;normal;128,2532215;2,2;0,89006424;0,365997639;1758297641;ml;cloud;;;;
;normal;normal;107,9668999;1,7;0,890350342;0,36624705;1758297642;ml;cloud;;;;
;stage 2 failure;normal;118,1995869;3,5;0,892019272;0,366103028;1758297643;ml;cloud;;;;
;normal;rolling element failure;116,8439388;2,1;0,892353058;0,365959119;1758297644;ml;cloud;;;;
;normal;suspect;122,1389771;3,1;0,893831253;0,365815324;1758297645;ml;cloud;;;;
;normal;normal;106,400013;2,2;0,894165039;0,366064415;1758297646;ml;cloud;;;;
;stage 2 failure;normal;152,2510052;3,6;0,894403458;0,365920691;1758297647;ml;cloud;;;;
;normal;normal;114,8278713;3,9;0,894594193;0,366169545;1758297648;ml;cloud;;;;
;normal;suspect;112,3111248;3,6;0,895738602;0,366025893;1758297649;ml;cloud;;;;
;normal;normal;118,019104;3,6;0,89597702;0,36627451;1758297650;ml;cloud;;;;
;imminent failure;suspect;129,6749115;2,8;0,896263123;0,366130929;1758297651;ml;cloud;;;;
;imminent failure;stage 2 failure;119,2200184;2,2;0,896453857;0,365987461;1758297652;ml;cloud;;;;
;normal;suspect;103,7240028;1,1;0,897407532;0,365844105;1758297653;ml;cloud;;;;
;normal;suspect;102,5500298;1;0,898551941;0,365700861;1758297654;ml;cloud;;;;
;rolling element failure;suspect;100,4459858;1,2;0,899457932;0,36555773;1758297655;ml;cloud;;;;
;imminent failure;stage 2 failure;103,1179428;1,3;0,899648666;0,36541471;1758297656;ml;cloud;;;;
;normal;early;107,364893;1,7;0,899934769;0,365271803;1758297657;ml;cloud;;;;
;normal;early;110,4931831;1,5;0,900602341;0,365129007;1758297658;ml;cloud;;;;
;normal;early;115,66782;2,2;0,898551941;0,364986323;1758297659;ml;cloud;;;;
;normal;early;128,2141209;2,1;0,898170471;0,36484375;1758297660;ml;cloud;;;;
;imminent failure;imminent failure;127,7279854;3,9;0,898361206;0,365091761;1758297661;ml;cloud;;;;
;imminent failure;imminent failure;121,0787296;3,2;0,898885727;0,365339578;1758297662;ml;cloud;;;;
;imminent failure;inner race failure;152,0199776;2,9;0,899076462;0,365197035;1758297663;ml;cloud;;;;
;imminent failure;stage 2 failure;148,9799023;3,5;0,899267197;0,365054602;1758297665;ml;cloud;;;;
;normal;suspect;123,6550808;3,2;0,899982452;0,364912281;1758297666;ml;cloud;;;;
;normal;early;140,8061981;2,8;0,900220871;0,36477007;1758297667;ml;cloud;;;;
;stage 2 failure;early;115,4551506;2,2;0,900793076;0,36462797;1758297668;ml;cloud;;;;
;normal;normal;107,156992;1;0,901031494;0,364875389;1758297669;ml;cloud;;;;
;normal;suspect;98,74391556;1;0,901222229;0,364733359;1758297670;ml;cloud;;;;
;normal;normal;132,8818798;0,9;0,901412964;0,364980545;1758297671;ml;cloud;;;;
;stage 2 failure;normal;114,0520573;1;0,902175903;0,364838584;1758297672;ml;cloud;;;;
;inner race failure;rolling element failure;116,8029308;1,7;0,90379715;0,364696734;1758297673;ml;cloud;;;;
;normal;normal;113,7931347;1,7;0,903987885;0,364943646;1758297674;ml;cloud;;;;
;normal;normal;125,9939671;1,4;0,903749466;0,365190365;1758297675;ml;cloud;;;;
;stage 2 failure;normal;116,1248684;2,8;0,895500183;0,365048544;1758297676;ml;cloud;;;;
;normal;normal;133,4719658;3,6;0,896072388;0,365295031;1758297677;ml;cloud;;;;
;normal;suspect;119,4560528;2,7;0,896263123;0,365153279;1758297678;ml;cloud;;;;
;normal;normal;127,1388531;3,4;0,896453857;0,365399535;1758297679;ml;cloud;;;;
;stage 2 failure;normal;119,6050644;2,9;0,896549225;0,365257852;1758297680;ml;cloud;;;;
;inner race failure;rolling element failure;142,2531605;2,9;0,896835327;0,365116279;1758297681;ml;cloud;;;;
;normal;suspect;134,002924;3,1;0,897026062;0,364974816;1758297682;ml;cloud;;;;
;normal;normal;137,6969814;1,4;0,897216797;0,365220759;1758297683;ml;cloud;;;;
;stage 2 failure;normal;122,2648621;1,1;0,897502899;0,365079365;1758297684;ml;cloud;;;;
;imminent failure;rolling element failure;126,0910034;1;0,897693634;0,36493808;1758297685;ml;cloud;;;;
;normal;normal;119,1101074;1;0,897932053;0,365183752;1758297686;ml;cloud;;;;
;normal;normal;120,9709644;1,8;0,898218155;0,365429234;1758297687;ml;cloud;;;;
;stage 2 failure;normal;107,5680256;1;0,898456573;0,365287978;1758297688;ml;cloud;;;;
;normal;rolling element failure;134,6898079;2;0,898647308;0,365146832;1758297689;ml;cloud;;;;
;normal;suspect;117,3210144;1,1;0,894403458;0,365005794;1758297690;ml;cloud;;;;
;normal;normal;128,2687187;3,5;0,896549225;0,365250965;1758297691;ml;cloud;;;;
;imminent failure;suspect;123,9929199;2,8;0,89673996;0,365109996;1758297692;ml;cloud;;;;
;imminent failure;rolling element failure;137,4971867;3,2;0,896930695;0,364969136;1758297693;ml;cloud;;;;
;normal;normal;121,5207577;3,6;0,897121429;0,365214038;1758297694;ml;cloud;;;;
;normal;normal;134,6580982;2,4;0,897312164;0,365458751;1758297695;ml;cloud;;;;
;stage 2 failure;normal;116,6598797;3,8;0,897502899;0,365317919;1758297696;ml;cloud;;;;
;normal;suspect;127,122879;1,9;0,897741318;0,365177196;1758297697;ml;cloud;;;;
;normal;suspect;101,8660069;1,1;0,897932053;0,365036581;1758297698;ml;cloud;;;;
;normal;normal;123,265028;0,9;0,897884369;0,365280985;1758297699;ml;cloud;;;;
;imminent failure;suspect;124,8357296;1;0,896310806;0,365140439;1758297700;ml;cloud;;;;
;imminent failure;stage 2 failure;106,1530113;2,5;0,89225769;0,365;1758297701;ml;cloud;;;;
;normal;suspect;118,0479527;2,4;0,885868073;0,364859669;1758297702;ml;cloud;;;;
;normal;early;128,0441284;2,3;0,886058807;0,364719447;1758297704;ml;cloud;;;;
;stage 2 failure;early;128,278017;3,2;0,886249542;0,364579332;1758297705;ml;cloud;;;;
;normal;normal;161,4170074;4,7;0,88634491;0,364823349;1758297706;ml;cloud;;;;
;normal;normal;130,8670044;2,8;0,886535645;0,365067179;1758297707;ml;cloud;;;;
;normal;normal;112,8757;2,4;0,886774063;0,365310821;1758297708;ml;cloud;;;;
;stage 2 failure;normal;157,6659679;4,1;0,886964798;0,365170694;1758297709;ml;cloud;;;;
;normal;suspect;147,5579739;2,8;0,887155533;0,365030675;1758297710;ml;cloud;;;;
;normal;suspect;135,5342865;3,5;0,887393951;0,364890763;1758297711;ml;cloud;;;;
;normal;normal;154,2057991;3,3;0,88763237;0,3651341;1758297712;ml;cloud;;;;
;stage 2 failure;normal;98,84595871;1,6;0,887870789;0,364994255;1758297713;ml;cloud;;;;
;normal;rolling element failure;131,4680576;1;0,888061523;0,364854518;1758297714;ml;cloud;;;;
;normal;early;115,9260273;1;0,888252258;0,364714887;1758297715;ml;cloud;;;;
;normal;early;123,6329079;1;0,888586044;0,364575363;1758297716;ml;cloud;;;;
;normal;early;125,6639957;1,7;0,89225769;0,364435946;1758297717;ml;cloud;;;;
;normal;early;109,8568439;1,5;0,892496109;0,364296636;1758297718;ml;cloud;;;;
;normal;normal;124,9520779;1,9;0,892782211;0,364539549;1758297719;ml;cloud;;;;
;normal;normal;100,5380154;1;0,874662399;0,364782277;1758297720;ml;cloud;;;;
;stage 2 failure;normal;145,9970474;3,3;0,876522064;0,364642994;1758297721;ml;cloud;;;;
;normal;suspect;132,6158047;3,2;0,879812241;0,364503817;1758297722;ml;cloud;;;;
;normal;early;148,4391689;3,6;0,880050659;0,364364746;1758297723;ml;cloud;;;;
;normal;early;137,2048855;3,5;0,880289078;0,364225782;1758297724;ml;cloud;;;;
;normal;early;129,1818619;3,3;0,880527496;0,364086923;1758297725;ml;cloud;;;;
;normal;early;118,0281639;3,6;0,880765915;0,363948171;1758297726;ml;cloud;;;;
;normal;normal;109,2517376;4;0,881052017;0,364190476;1758297727;ml;cloud;;;;
;normal;normal;121,6480732;0,9;0,881242752;0,364432597;1758297728;ml;cloud;;;;
;stage 2 failure;normal;123,6059666;1;0,881433487;0,364293871;1758297729;ml;cloud;;;;
;normal;suspect;109,4088554;1,4;0,881624222;0,364155251;1758297730;ml;cloud;;;;
;normal;suspect;120,5775738;3,2;0,881814957;0,364016736;1758297731;ml;cloud;;;;
;normal;early;108,9577675;1,5;0,882339478;0,363878327;1758297732;ml;cloud;;;;
;stage 2 failure;early;152,0819664;2,8;0,882577896;0,363740023;1758297733;ml;cloud;;;;
;normal;normal;107,5189114;2;0,882768631;0,363981763;1758297734;ml;cloud;;;;
;imminent failure;suspect;139,0938759;2,4;0,882863998;0,363843524;1758297735;ml;cloud;;;;
;normal;normal;110,8598709;3,2;0,883054733;0,364085042;1758297736;ml;cloud;;;;
;stage 2 failure;normal;138,4818554;3;0,883245468;0,363946869;1758297737;ml;cloud;;;;
;normal;normal;134,4337463;4,3;0,883483887;0,364188164;1758297738;ml;cloud;;;;
;normal;suspect;133,0389977;3,2;0,884103775;0,364050057;1758297739;ml;cloud;;;;
;normal;early;131,5479279;2,3;0,884342194;0,363912055;1758297741;ml;cloud;;;;
;stage 2 failure;early;154,8202038;3,7;0,884866714;0,363774157;1758297742;ml;cloud;;;;
;normal;normal;141,1311626;2,9;0,885629654;0,364015152;1758297743;ml;cloud;;;;
;normal;normal;96,1151123;1,5;0,886631012;0,364255964;1758297744;ml;cloud;;;;
;normal;normal;102,7610302;0,9;0,886821747;0,364496593;1758297745;ml;cloud;;;;
;stage 2 failure;normal;148,5860348;2,1;0,887012482;0,364358683;1758297746;ml;cloud;;;;
;normal;normal;128,6070347;1;0,888252258;0,364599092;1758297747;ml;cloud;;;;
