id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;;lat;cpu;mem
;rolling element failure;rolling element failure;31,88705444;1,7;1,338768005;0,662052117;1758286435;dl;rpi3;;;;;
;suspect;suspect;34,44194794;2,2;1,33523941;0,662189662;1758286436;dl;rpi3;;;;;
;normal;normal;28,06591988;1,6;1,33523941;0,662327095;1758286437;dl;rpi3;;;;;
;normal;suspect;29,3738842;1,6;1,335191727;0,662057747;1758286438;dl;rpi3;;;;;
;rolling element failure;rolling element failure;34,5261097;1,7;1,337862015;0,662195122;1758286439;dl;rpi3;;;;;
;suspect;normal;33,18810463;2,3;1,338243484;0,661926046;1758286440;dl;rpi3;;;;;
;normal;normal;27,24099159;1,4;1,338243484;0,662063363;1758286441;dl;rpi3;;;;;
;normal;normal;33,23221207;1,7;1,338243484;0,662200568;1758286442;dl;rpi3;;;;;
;normal;normal;28,31816673;1,5;1,338243484;0,662337662;1758286443;dl;rpi3;;;;;
;suspect;suspect;28,7270546;1,5;1,338768005;0,662474645;1758286444;dl;rpi3;;;;;
;normal;early;26,37887001;1,4;1,338768005;0,662206002;1758286445;dl;rpi3;;;;;
;normal;early;28,59210968;1,5;1,33895874;0,661937576;1758286446;dl;rpi3;;;;;
;normal;early;22,78494835;1,5;1,33895874;0,661669368;1758286447;dl;rpi3;;;;;
;suspect;suspect;25,16412735;1,5;1,339054108;0,661806399;1758286448;dl;rpi3;;;;;
;normal;normal;25,47693253;3,1;1,339149475;0,66194332;1758286449;dl;rpi3;;;;;
;normal;normal;28,96213531;1,5;1,339149475;0,66208013;1758286450;dl;rpi3;;;;;
;normal;normal;31,21614456;2;1,339244843;0,662216828;1758286451;dl;rpi3;;;;;
;suspect;normal;29,87289429;1,7;1,339149475;0,66194905;1758286452;dl;rpi3;;;;;
;normal;normal;33,09297562;1,6;1,340818405;0,662085691;1758286453;dl;rpi3;;;;;
;normal;normal;29,97016907;1,5;1,341056824;0,662222222;1758286454;dl;rpi3;;;;;
;rolling element failure;suspect;29,59299088;1,6;1,341056824;0,661954766;1758286455;dl;rpi3;;;;;
;early;early;26,90410614;1,5;1,341772079;0,662091239;1758286456;dl;rpi3;;;;;
;early;early;31,09383583;1,6;1,341772079;0,662227603;1758286457;dl;rpi3;;;;;
;early;early;36,4689827;1,9;1,341772079;0,662363856;1758286458;dl;rpi3;;;;;
;early;early;32,94897079;1,7;1,342344284;0,6625;1758286459;dl;rpi3;;;;;
;suspect;normal;28,50317955;2;1,343822479;0,662232971;1758286460;dl;rpi3;;;;;
;normal;normal;27,35590935;1,5;1,344490051;0,662369057;1758286461;dl;rpi3;;;;;
;normal;normal;22,12810516;1,5;1,344490051;0,662505034;1758286462;dl;rpi3;;;;;
;normal;suspect;22,65119553;1,5;1,344776154;0,662238325;1758286463;dl;rpi3;;;;;
;suspect;suspect;32,62019157;2,8;1,344871521;0,662374245;1758286464;dl;rpi3;;;;;
;normal;normal;29,2339325;2,1;1,346302032;0,662510056;1758286465;dl;rpi3;;;;;
;normal;normal;23,79584312;1,6;1,346921921;0,662645758;1758286466;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,93099594;1,7;1,348304749;0,66278135;1758286467;dl;rpi3;;;;;
;suspect;normal;29,09398079;1,6;1,34935379;0,662515066;1758286468;dl;rpi3;;;;;
;normal;normal;35,72177887;2,5;1,34935379;0,662650602;1758286470;dl;rpi3;;;;;
;normal;normal;24,40714836;1,5;1,35011673;0,66278603;1758286471;dl;rpi3;;;;;
;normal;suspect;31,6631794;1,7;1,35011673;0,662520064;1758286472;dl;rpi3;;;;;
;suspect;normal;45,43161392;2,6;1,350927353;0,662254312;1758286473;dl;rpi3;;;;;
;normal;normal;24,15728569;1,6;1,350927353;0,662389735;1758286474;dl;rpi3;;;;;
;normal;normal;31,44192696;1,5;1,35140419;0,66252505;1758286475;dl;rpi3;;;;;
;normal;normal;28,2330513;1,5;1,35140419;0,662660256;1758286476;dl;rpi3;;;;;
;suspect;normal;30,16519547;1,5;1,35140419;0,662394874;1758286477;dl;rpi3;;;;;
;normal;normal;30,12776375;1,5;1,35140419;0,662530024;1758286478;dl;rpi3;;;;;
;normal;normal;64,55922127;3,4;1,351499557;0,662665066;1758286479;dl;rpi3;;;;;
;normal;normal;27,96316147;1,6;1,351499557;0,6628;1758286480;dl;rpi3;;;;;
;suspect;normal;34,29698944;2,4;1,351499557;0,662534986;1758286481;dl;rpi3;;;;;
;normal;normal;29,08802032;1,6;1,351499557;0,662669864;1758286482;dl;rpi3;;;;;
;normal;normal;27,02498436;1,6;1,351976395;0,662804634;1758286483;dl;rpi3;;;;;
;normal;suspect;28,91588211;1,6;1,355361938;0,662539936;1758286484;dl;rpi3;;;;;
;suspect;suspect;26,74412727;1,6;1,355361938;0,662674651;1758286485;dl;rpi3;;;;;
;normal;normal;30,68709373;1,6;1,355409622;0,662809258;1758286486;dl;rpi3;;;;;
;normal;normal;41,19610786;2,1;1,356554031;0,662943757;1758286487;dl;rpi3;;;;;
;rolling element failure;rolling element failure;49,54600334;2,9;1,356554031;0,66307815;1758286488;dl;rpi3;;;;;
;suspect;normal;28,19800377;1,6;1,358222961;0,66281387;1758286489;dl;rpi3;;;;;
;normal;normal;29,61015701;1,5;1,358222961;0,662948207;1758286490;dl;rpi3;;;;;
;normal;normal;28,51390839;1,5;1,358222961;0,663082437;1758286491;dl;rpi3;;;;;
;normal;suspect;49,41391945;2,9;1,358222961;0,662818471;1758286492;dl;rpi3;;;;;
;normal;early;47,1098423;2,2;1,358222961;0,662554715;1758286493;dl;rpi3;;;;;
;early;early;34,79886055;2,5;1,358318329;0,662688942;1758286494;dl;rpi3;;;;;
;early;early;26,96204185;1,5;1,358413696;0,662823062;1758286495;dl;rpi3;;;;;
;early;early;28,41305733;2;1,358413696;0,662957075;1758286496;dl;rpi3;;;;;
;suspect;normal;22,81188965;1,5;1,358366013;0,662693683;1758286497;dl;rpi3;;;;;
;normal;normal;37,43505478;2,2;1,358366013;0,662827641;1758286498;dl;rpi3;;;;;
;normal;normal;32,22417831;1,9;1,358366013;0,662961493;1758286499;dl;rpi3;;;;;
;rolling element failure;suspect;28,1291008;1,5;1,358747482;0,662698413;1758286500;dl;rpi3;;;;;
;suspect;suspect;28,20801735;2,1;1,358747482;0,662832209;1758286501;dl;rpi3;;;;;
;normal;normal;28,35893631;1,5;1,35884285;0,6629659;1758286502;dl;rpi3;;;;;
;normal;normal;31,98385239;1,7;1,35884285;0,663099485;1758286503;dl;rpi3;;;;;
;normal;normal;41,53084755;2,2;1,35884285;0,663232964;1758286504;dl;rpi3;;;;;
;suspect;suspect;27,78911591;1,5;1,35884285;0,663366337;1758286505;dl;rpi3;;;;;
;normal;early;26,58510208;1,5;1,35884285;0,663103721;1758286506;dl;rpi3;;;;;
;normal;early;26,78108215;1,4;1,35884285;0,662841314;1758286507;dl;rpi3;;;;;
;normal;early;27,96506882;1,5;1,35884285;0,662579114;1758286508;dl;rpi3;;;;;
;suspect;normal;32,28068352;2,3;1,358938217;0,662317121;1758286509;dl;rpi3;;;;;
;normal;normal;27,4643898;1,5;1,353883743;0,662450593;1758286510;dl;rpi3;;;;;
;normal;normal;28,9170742;2;1,348686218;0,662583959;1758286511;dl;rpi3;;;;;
;normal;normal;34,22021866;2,2;1,349258423;0,66271722;1758286512;dl;rpi3;;;;;
;suspect;normal;27,45604515;1,5;1,349258423;0,662455586;1758286513;dl;rpi3;;;;;
;normal;normal;30,13896942;2;1,34510994;0,662588792;1758286514;dl;rpi3;;;;;
;normal;normal;22,51505852;1,5;1,34510994;0,662721893;1758286515;dl;rpi3;;;;;
;rolling element failure;suspect;30,65299988;1,5;1,346111298;0,662460568;1758286516;dl;rpi3;;;;;
;suspect;suspect;28,19609642;1,5;1,346206665;0,662593615;1758286517;dl;rpi3;;;;;
;normal;normal;29,10614014;1,6;1,347970963;0,662726556;1758286519;dl;rpi3;;;;;
;normal;suspect;46,03219032;1,9;1,347970963;0,662465538;1758286520;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,52282333;1,5;1,348161697;0,662598425;1758286521;dl;rpi3;;;;;
;suspect;normal;28,23185921;1,9;1,349639893;0,662337662;1758286522;dl;rpi3;;;;;
;normal;normal;27,90904045;1,5;1,349639893;0,662470496;1758286523;dl;rpi3;;;;;
;normal;normal;27,42409706;1,5;1,349639893;0,662603225;1758286524;dl;rpi3;;;;;
;rolling element failure;rolling element failure;22,90916443;2,3;1,34973526;0,662735849;1758286525;dl;rpi3;;;;;
;suspect;suspect;22,09305763;2;1,34973526;0,662868369;1758286526;dl;rpi3;;;;;
;normal;normal;28,65576744;1,6;1,251506805;0,663000786;1758286527;dl;rpi3;;;;;
;normal;normal;26,5481472;1,6;1,232910156;0,663133098;1758286528;dl;rpi3;;;;;
;normal;normal;29,41203117;1,5;1,232910156;0,663265306;1758286529;dl;rpi3;;;;;
;suspect;suspect;35,66479683;2,1;1,233863831;0,663397411;1758286530;dl;rpi3;;;;;
;normal;normal;25,29883385;1,5;1,234197617;0,663529412;1758286531;dl;rpi3;;;;;
;normal;suspect;30,2901268;1,5;1,235675812;0,663269306;1758286532;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;30,0090313;1,6;1,235675812;0,663401254;1758286533;dl;rpi3;;;;;
;suspect;suspect;23,01597595;1,6;1,235723495;0,663533098;1758286534;dl;rpi3;;;;;
;normal;suspect;35,779953;2,4;1,235723495;0,663273297;1758286535;dl;rpi3;;;;;
;suspect;suspect;29,58226204;1,5;1,235723495;0,663405088;1758286536;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;26,50904655;1,4;1,235723495;0,663536776;1758286537;dl;rpi3;;;;;
;early;early;27,2359848;1,5;1,14865303;0,663668361;1758286538;dl;rpi3;;;;;
;early;early;31,01682663;2,3;1,148080826;0,663799844;1758286539;dl;rpi3;;;;;
;early;early;30,54904938;1,6;1,145601273;0,663931223;1758286540;dl;rpi3;;;;;
;early;early;29,61301804;2,1;1,134157181;0,6640625;1758286541;dl;rpi3;;;;;
;suspect;imminent failure;27,32205391;1,9;1,133108139;0,663803202;1758286542;dl;rpi3;;;;;
;normal;imminent failure;25,91180801;1,6;1,134538651;0,663544106;1758286543;dl;rpi3;;;;;
;suspect;inner race failure;30,67588806;1,8;1,131439209;0,663285213;1758286544;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;30,34496307;1,6;1,122379303;0,663026521;1758286545;dl;rpi3;;;;;
;suspect;suspect;29,02197838;1,6;1,127243042;0,663157895;1758286546;dl;rpi3;;;;;
;normal;early;26,24201775;1,5;1,12862587;0,662899454;1758286547;dl;rpi3;;;;;
;normal;early;45,55916786;2,6;1,133871078;0,662641215;1758286548;dl;rpi3;;;;;
;normal;normal;27,29392052;1,8;1,138210297;0,662772586;1758286549;dl;rpi3;;;;;
;suspect;suspect;32,807827;1,7;1,138305664;0,662903854;1758286550;dl;rpi3;;;;;
;normal;normal;34,03687477;1,7;1,139831543;0,663035019;1758286551;dl;rpi3;;;;;
;normal;normal;29,7369957;1,5;1,141166687;0,663166083;1758286552;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,76815605;1,5;1,142120361;0,663297045;1758286553;dl;rpi3;;;;;
;suspect;normal;30,91192245;2;1,142787933;0,663039254;1758286554;dl;rpi3;;;;;
;normal;normal;25,45714378;1,6;1,143026352;0,663170163;1758286555;dl;rpi3;;;;;
;normal;normal;32,22823143;2;1,143026352;0,663300971;1758286556;dl;rpi3;;;;;
;normal;normal;29,83808517;1,6;1,149320602;0,663431677;1758286557;dl;rpi3;;;;;
;suspect;suspect;32,00817108;1,6;1,149320602;0,663562282;1758286558;dl;rpi3;;;;;
;normal;normal;23,92792702;1,5;1,150798798;0,663692785;1758286559;dl;rpi3;;;;;
;normal;normal;29,17098999;1,6;1,150798798;0,663823187;1758286560;dl;rpi3;;;;;
;rolling element failure;rolling element failure;34,01899338;1,6;1,150894165;0,663953488;1758286561;dl;rpi3;;;;;
;suspect;suspect;29,76775169;1,8;1,150941849;0,664083688;1758286562;dl;rpi3;;;;;
;normal;normal;35,64310074;2,5;1,150941849;0,664213788;1758286563;dl;rpi3;;;;;
;normal;normal;31,30483627;1,6;1,152849197;0,664343786;1758286564;dl;rpi3;;;;;
;rolling element failure;rolling element failure;29,7088623;1,6;1,152849197;0,664473684;1758286565;dl;rpi3;;;;;
;suspect;normal;29,12092209;1,6;1,152849197;0,664216634;1758286567;dl;rpi3;;;;;
;normal;normal;26,25727654;1,4;1,152896881;0,664346481;1758286568;dl;rpi3;;;;;
;normal;normal;27,1999836;1,5;1,152896881;0,664476227;1758286569;dl;rpi3;;;;;
;rolling element failure;rolling element failure;34,08885002;2,1;1,153087616;0,664605873;1758286570;dl;rpi3;;;;;
;suspect;suspect;33,09988976;2,2;1,153087616;0,664735419;1758286571;dl;rpi3;;;;;
;normal;normal;32,73224831;1,6;1,153230667;0,664864865;1758286572;dl;rpi3;;;;;
;normal;suspect;29,92320061;1,6;1,1531353;0,664608259;1758286573;dl;rpi3;;;;;
;rolling element failure;rolling element failure;29,75416183;1,6;1,153230667;0,664737654;1758286574;dl;rpi3;;;;;
;suspect;normal;39,66212273;1,8;1,153230667;0,664481296;1758286575;dl;rpi3;;;;;
;normal;normal;29,82616425;2,1;1,153278351;0,66461064;1758286576;dl;rpi3;;;;;
;normal;normal;43,18380356;2,7;1,153278351;0,664739884;1758286577;dl;rpi3;;;;;
;rolling element failure;suspect;41,11385345;2,3;1,153278351;0,664483821;1758286578;dl;rpi3;;;;;
;suspect;suspect;27,22406387;1,6;1,154470444;0,664613015;1758286579;dl;rpi3;;;;;
;normal;normal;27,14180946;1,4;1,155948639;0,664742109;1758286580;dl;rpi3;;;;;
;suspect;suspect;31,35418892;1,6;1,155948639;0,664871104;1758286581;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;22,32098579;1,5;1,155948639;0,664615385;1758286582;dl;rpi3;;;;;
;suspect;suspect;28,35607529;1,8;1,155948639;0,664744329;1758286583;dl;rpi3;;;;;
;normal;early;31,61501884;2,4;1,156187057;0,664488855;1758286584;dl;rpi3;;;;;
;normal;early;27,20522881;1,5;1,157331467;0,664233577;1758286585;dl;rpi3;;;;;
;rolling element failure;normal;24,95574951;2,1;1,157331467;0,663978495;1758286586;dl;rpi3;;;;;
;suspect;normal;30,36808968;1,6;1,157855988;0,663723608;1758286587;dl;rpi3;;;;;
;normal;normal;22,98808098;1,6;1,15776062;0,663852648;1758286588;dl;rpi3;;;;;
;normal;normal;26,90505981;1,6;1,157808304;0,663981588;1758286589;dl;rpi3;;;;;
;normal;suspect;33,06794167;1,6;1,157808304;0,663726994;1758286590;dl;rpi3;;;;;
;suspect;suspect;44,2097187;2,1;1,157808304;0,663855883;1758286591;dl;rpi3;;;;;
;normal;normal;29,1519165;1,5;1,157808304;0,663984674;1758286592;dl;rpi3;;;;;
;normal;normal;22,40991592;1,5;1,157808304;0,664113367;1758286593;dl;rpi3;;;;;
;rolling element failure;rolling element failure;23,91028404;1,5;1,15942955;0,66424196;1758286594;dl;rpi3;;;;;
;early;early;40,03095627;1,8;1,15942955;0,664370455;1758286595;dl;rpi3;;;;;
;early;early;27,1320343;1,5;1,15942955;0,664498852;1758286596;dl;rpi3;;;;;
;early;early;26,5622139;1,7;1,159906387;0,664627151;1758286597;dl;rpi3;;;;;
;early;early;25,04086494;1,5;1,160049438;0,664755352;1758286598;dl;rpi3;;;;;
;suspect;normal;38,67197037;2,3;1,160144806;0,664501337;1758286599;dl;rpi3;;;;;
;normal;normal;29,17361259;1,6;1,16071701;0,664629488;1758286600;dl;rpi3;;;;;
;normal;normal;28,60593796;2;1,160764694;0,664757541;1758286601;dl;rpi3;;;;;
;rolling element failure;suspect;30,87425232;1,7;1,160669327;0,664503817;1758286602;dl;rpi3;;;;;
;early;early;27,91500092;1,9;1,160669327;0,66463182;1758286603;dl;rpi3;;;;;
;early;early;30,73406219;1,5;1,160669327;0,664759725;1758286604;dl;rpi3;;;;;
;early;early;21,44289017;1,4;1,161623001;0,664887533;1758286605;dl;rpi3;;;;;
;early;early;30,4582119;1,6;1,161623001;0,665015244;1758286606;dl;rpi3;;;;;
;suspect;normal;29,8101902;1,5;1,161623001;0,664761905;1758286607;dl;rpi3;;;;;
;normal;normal;46,78177834;2,1;1,161623001;0,664889566;1758286608;dl;rpi3;;;;;
;normal;normal;27,91786194;1,6;1,161623001;0,66501713;1758286609;dl;rpi3;;;;;
;normal;suspect;29,45899963;1,5;1,161670685;0,664764079;1758286610;dl;rpi3;;;;;
;suspect;suspect;24,66392517;1,8;1,161718369;0,664891594;1758286611;dl;rpi3;;;;;
;normal;early;30,03907204;1,5;1,161718369;0,664638783;1758286612;dl;rpi3;;;;;
;normal;early;23,88191223;1,5;1,161718369;0,664386165;1758286613;dl;rpi3;;;;;
;normal;normal;33,78009796;2,4;1,162242889;0,664513678;1758286615;dl;rpi3;;;;;
;suspect;suspect;22,65286446;1,5;1,16314888;0,664641094;1758286616;dl;rpi3;;;;;
;normal;normal;34,88016129;2,3;1,16314888;0,664768413;1758286617;dl;rpi3;;;;;
;normal;normal;28,88917923;1,6;1,163053513;0,664895636;1758286618;dl;rpi3;;;;;
;normal;normal;21,5113163;1,6;1,163053513;0,665022762;1758286619;dl;rpi3;;;;;
;suspect;suspect;26,42297745;1,5;1,163053513;0,665149791;1758286620;dl;rpi3;;;;;
;normal;early;32,98783302;1,7;1,163053513;0,66489765;1758286621;dl;rpi3;;;;;
;normal;early;32,65595436;1,6;1,163053513;0,664645699;1758286622;dl;rpi3;;;;;
;normal;normal;28,24211121;1,5;1,164531708;0,664772727;1758286623;dl;rpi3;;;;;
;suspect;normal;27,42505074;1,9;1,166534424;0,664521015;1758286624;dl;rpi3;;;;;
;normal;normal;26,99708939;1,5;1,169395447;0,664647994;1758286625;dl;rpi3;;;;;
;normal;normal;21,02613449;1,6;1,169395447;0,664774877;1758286626;dl;rpi3;;;;;
;normal;normal;27,72688866;1,8;1,169490814;0,664901664;1758286627;dl;rpi3;;;;;
;suspect;suspect;27,91404724;1,5;1,169490814;0,665028355;1758286628;dl;rpi3;;;;;
;normal;normal;27,52804756;1,9;1,169586182;0,665154951;1758286629;dl;rpi3;;;;;
;normal;normal;31,43978119;1,7;1,169586182;0,665281451;1758286630;dl;rpi3;;;;;
;rolling element failure;rolling element failure;28,3741951;2,1;1,171064377;0,665407855;1758286631;dl;rpi3;;;;;
;suspect;suspect;26,72529221;1,5;1,171064377;0,665534164;1758286632;dl;rpi3;;;;;
;normal;early;32,64784813;1,8;1,171064377;0,665283019;1758286633;dl;rpi3;;;;;
;normal;early;30,31921387;1,6;1,171159744;0,665032063;1758286634;dl;rpi3;;;;;
;rolling element failure;normal;28,19609642;1,5;1,171207428;0,664781297;1758286635;dl;rpi3;;;;;
;suspect;suspect;36,27181053;2,8;1,171207428;0,664907652;1758286636;dl;rpi3;;;;;
;normal;normal;31,05306625;1,6;1,171207428;0,665033911;1758286637;dl;rpi3;;;;;
;normal;suspect;32,11331367;2,2;1,171207428;0,664783427;1758286638;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;42,01292992;2,4;1,171207428;0,664533133;1758286639;dl;rpi3;;;;;
;suspect;suspect;28,29480171;1,5;1,171207428;0,66465939;1758286640;dl;rpi3;;;;;
;normal;early;28,55300903;1,6;1,171207428;0,66440933;1758286641;dl;rpi3;;;;;
;normal;early;22,46689796;1,5;1,171207428;0,664159458;1758286642;dl;rpi3;;;;;
;normal;normal;29,01911736;1,5;1,171207428;0,664285714;1758286643;dl;rpi3;;;;;
;suspect;normal;34,09218788;3,2;1,172351837;0,664036077;1758286644;dl;rpi3;;;;;
;normal;normal;23,52690697;1,5;1,172351837;0,664162284;1758286645;dl;rpi3;;;;;
;normal;normal;29,71792221;2;1,172351837;0,664288397;1758286646;dl;rpi3;;;;;
;normal;suspect;23,8468647;1,6;1,17225647;0,664039039;1758286647;dl;rpi3;;;;;
;suspect;suspect;30,81202507;1,5;1,167583466;0,664165103;1758286648;dl;rpi3;;;;;
;normal;normal;33,83612633;2,3;1,108217239;0,664291073;1758286649;dl;rpi3;;;;;
;normal;normal;29,0517807;1,6;1,11618042;0,664416948;1758286650;dl;rpi3;;;;;
;rolling element failure;rolling element failure;26,72505379;1,8;1,120996475;0,664542729;1758286651;dl;rpi3;;;;;
;suspect;normal;29,02913094;1,6;1,122808456;0,664293743;1758286652;dl;rpi3;;;;;
;normal;normal;23,3631134;1,4;1,124954224;0,664419476;1758286653;dl;rpi3;;;;;
;normal;normal;32,12475777;1,6;1,131916046;0,664545114;1758286654;dl;rpi3;;;;;
;normal;normal;37,43982315;2,5;1,133775711;0,664670659;1758286655;dl;rpi3;;;;;
;suspect;normal;26,92008018;1,4;1,133918762;0,664421998;1758286656;dl;rpi3;;;;;
;normal;normal;26,92079544;1,5;1,134586334;0,664547494;1758286657;dl;rpi3;;;;;
;normal;normal;27,27890015;1,6;1,141786575;0,664672897;1758286658;dl;rpi3;;;;;
;normal;suspect;32,0148468;2,1;1,142024994;0,664424514;1758286659;dl;rpi3;;;;;
;suspect;normal;32,62066841;1,9;1,139879227;0,664176317;1758286660;dl;rpi3;;;;;
;normal;normal;34,1489315;2,3;1,138353348;0,664301718;1758286661;dl;rpi3;;;;;
;normal;normal;28,43499184;1,6;1,13825798;0,664427025;1758286662;dl;rpi3;;;;;
;rolling element failure;rolling element failure;21,7871666;1,5;1,141309738;0,664552239;1758286664;dl;rpi3;;;;;
;suspect;suspect;30,86304665;1,9;1,141405106;0,664677359;1758286665;dl;rpi3;;;;;
;normal;normal;28,41806412;1,6;1,141548157;0,664802386;1758286666;dl;rpi3;;;;;
;suspect;suspect;27,31704712;1,5;1,146411896;0,66492732;1758286667;dl;rpi3;;;;;
;rolling element failure;rolling element failure;26,01909637;1,4;1,147890091;0,665052161;1758286668;dl;rpi3;;;;;
;suspect;normal;26,94392204;1,5;1,150417328;0,664804469;1758286669;dl;rpi3;;;;;
;normal;normal;46,37694359;2,5;1,1510849;0,664929263;1758286670;dl;rpi3;;;;;
;normal;normal;29,09111977;1,6;1,1510849;0,665053964;1758286671;dl;rpi3;;;;;
;normal;normal;27,46129036;1,5;1,1510849;0,665178571;1758286672;dl;rpi3;;;;;
;suspect;suspect;61,61093712;2,5;1,152181625;0,665303087;1758286673;dl;rpi3;;;;;
;normal;normal;28,70774269;1,5;1,152181625;0,665427509;1758286674;dl;rpi3;;;;;
;normal;normal;28,97787094;2,2;1,152276993;0,665551839;1758286675;dl;rpi3;;;;;
;normal;normal;32,14812279;2,1;1,152276993;0,665676077;1758286676;dl;rpi3;;;;;
;suspect;imminent failure;29,5920372;1,5;1,152276993;0,66542889;1758286677;dl;rpi3;;;;;
;normal;imminent failure;36,08298302;1,9;1,144075394;0,665181886;1758286678;dl;rpi3;;;;;
;normal;inner race failure;25,22587776;1,5;1,144075394;0,664935065;1758286679;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;43,75314713;1,9;1,144075394;0,664688427;1758286680;dl;rpi3;;;;;
;normal;early;31,13603592;1,9;1,144361496;0,664441973;1758286681;dl;rpi3;;;;;
;early;early;52,28114128;2,5;1,144361496;0,664566345;1758286682;dl;rpi3;;;;;
;early;early;32,60803223;2;1,144838333;0,664690626;1758286683;dl;rpi3;;;;;
;early;early;31,4078331;1,7;1,144838333;0,664814815;1758286684;dl;rpi3;;;;;
;early;early;27,96292305;2,2;1,147031784;0,664938912;1758286685;dl;rpi3;;;;;
;early;early;28,20181847;1,5;1,147031784;0,665062916;1758286686;dl;rpi3;;;;;
;early;early;24,72805977;1,8;1,147031784;0,665186829;1758286687;dl;rpi3;;;;;
;early;early;35,3178978;1,8;1,148509979;0,665310651;1758286688;dl;rpi3;;;;;
;suspect;suspect;32,70292282;2,2;1,149082184;0,665434381;1758286689;dl;rpi3;;;;;
;normal;early;29,07705307;1,5;1,149082184;0,66518847;1758286690;dl;rpi3;;;;;
;normal;early;36,52906418;2,9;1,149225235;0,664942741;1758286691;dl;rpi3;;;;;
;normal;normal;31,20303154;1,7;1,15032196;0,66506647;1758286692;dl;rpi3;;;;;
;suspect;normal;28,0559063;1,6;1,150274277;0,664820967;1758286693;dl;rpi3;;;;;
;normal;normal;30,85899353;1,6;1,150941849;0,664944649;1758286694;dl;rpi3;;;;;
;normal;normal;29,08420563;1,6;1,150941849;0,665068241;1758286695;dl;rpi3;;;;;
;normal;suspect;43,36309433;2,3;1,150941849;0,664823009;1758286696;dl;rpi3;;;;;
;suspect;suspect;27,11296082;1,7;1,150941849;0,664946554;1758286697;dl;rpi3;;;;;
;normal;normal;33,93697739;1,6;1,155281067;0,665070007;1758286698;dl;rpi3;;;;;
